eventID,eventDate,eventTime,decimalLatitude,decimalLongitude,verbatimIdentification,scientificName,vernacularName,eventRemarks
bsp188882968,2023-10-25,2023-10-25 10:28:28 UTC,39.9799716667,-75.1559666667,Swamp Sparrow,Melospiza georgiana,Swamp Sparrow,Window collision at Speakman Hall
bsp188885839,2023-10-25,2023-10-25 11:47:44 UTC,39.9817083333,-75.1553195,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Window strike at Charles library.
bsp188902329,2023-10-25,2023-10-25 15:21:20 UTC,39.9536368065,-75.1912163292,Yellow-bellied Sapsucker,Sphyrapicus varius,Yellow-bellied Sapsucker,"Lauder staircase
potential window collision shown"
bsp188925458,2023-10-25,2023-10-25 18:39:35 UTC,39.8757242934,-75.245879665,Eastern Meadowlark,Sturnella magna,Eastern Meadowlark,Window collision
bsp189022952,2023-10-26,2023-10-26 16:35:47 UTC,39.9506109771,-75.1507278078,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp189376493,2023-10-29,2023-10-29 17:51:18 UTC,39.981179916,-75.152647044,Northern Flicker,Colaptes auratus,Northern Flicker,Mazur atrium window strike found by Andrew and taken away by Animal Control.
bsp189419427,2023-10-23,2023-10-23 15:58:42 UTC,39.9805971997,-75.1561281997,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp189419440,2023-10-24,2023-10-24 14:24:05 UTC,39.9816937,-75.1556228997,Swamp Sparrow,Melospiza georgiana,Swamp Sparrow,
bsp189419464,2023-10-24,2023-10-24 14:31:58 UTC,39.9806002814,-75.1561698318,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp189419481,2023-10-24,2023-10-24 14:32:35 UTC,39.9805745997,-75.1561028997,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp189419543,2023-10-24,2023-10-24 14:56:46 UTC,39.9803175997,-75.1536279997,Ruby-crowned Kinglet,Corthylio calendula,Ruby-crowned Kinglet,
bsp189419616,2023-10-25,2023-10-25 17:46:11 UTC,39.9805421,-75.1561810997,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp189419646,2023-10-26,2023-10-26 14:07:12 UTC,39.9817713997,-75.152517,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp189419656,2023-10-27,2023-10-27 14:08:22 UTC,39.980423,-75.1536209,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp189460206,2023-10-30,2023-10-30 11:08:17 UTC,39.9811309871,-75.1526944504,Swamp Sparrow,Melospiza georgiana,Swamp Sparrow,Mazur atrium window strike right in front of me
bsp189460396,2023-10-30,2023-10-30 11:15:16 UTC,39.9815416667,-75.1554555,Golden-crowned Kinglet,Regulus satrapa,Golden-crowned Kinglet,Charles library window strike
bsp189461011,2023-10-30,2023-10-30 11:47:47 UTC,39.9794166667,-75.1558,Ovenbird,Seiurus aurocapilla,Ovenbird,Ritter annex window strike
bsp189461143,2023-10-30,2023-10-30 12:07:30 UTC,39.9809133333,-75.1525278333,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Mazur terrace next to atrium
bsp189461222,2023-10-30,2023-10-30 11:41:00 UTC,39.981995,-75.1545555,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,"Beury entrance (13 st side, facing Charles library) window strike"
bsp189471626,2023-10-30,2023-10-30 14:31:10 UTC,39.9486583333,-75.1679694444,Winter Wren,Troglodytes hiemalis,Winter Wren,
bsp189478745,2023-10-30,2023-10-30 15:52:52 UTC,39.9811666667,-75.1528861667,Nashville Warbler,Leiothlypis ruficapilla,Nashville Warbler,"Gladelfter professional development entrance window strike, on terrace."
bsp189479128,2023-10-30,2023-10-30 15:51:34 UTC,39.9813833333,-75.1528028333,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,Watched this junco fly into the east side of SERC and land on terrace. Maria took it for observation and ultimately released it.
bsp189479318,2023-10-30,2023-10-30 16:08:58 UTC,39.9814250774,-75.1525540642,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,Dark eyed junco stunned at this location. Maria grabbed it for rescue and it was ultimately released.
bsp189489060,2023-10-30,2023-10-30 17:44:22 UTC,39.98137,-75.1521138333,American Woodcock,Scolopax minor,American Woodcock,Montgomery garage entrance doors
bsp189489361,2023-10-30,2023-10-30 17:54:56 UTC,39.9808372739,-75.1517020366,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Montgomery garage glass entrance doors
bsp189557161,2023-10-31,2023-10-31 11:27:54 UTC,39.9817916667,-75.152725,American Woodcock,Scolopax minor,American Woodcock,"Same exact spot as yesterday, Woodcock repeatedly flying into the door next to the loading dock of SERC. Ultimately flew off east into the neighborhood."
bsp189568504,2023-10-31,2023-10-31 14:12:05 UTC,39.9811883333,-75.1526111667,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Mazur atrium window strike.
bsp189588187,2023-10-31,,39.961146,-75.171125,Yellow-bellied Sapsucker,Sphyrapicus varius,Yellow-bellied Sapsucker,
bsp189700947,2023-11-01,2023-11-01 21:00:45 UTC,39.9518351164,-75.1498095599,,Passerellidae,New World Sparrows,"Witnessed collision; bird flew away. Sunlight reflecting off of windows on W side of Wells Fargo building, illuminating E side of visitor center"
bsp189761730,2023-11-02,2023-11-02 15:02:04 UTC,39.9807014446,-75.1498238619,Wood Thrush,Hylocichla mustelina,Wood Thrush,
bsp189786311,2023-11-02,2023-11-02 19:22:37 UTC,39.9550583333,-75.16838,American Woodcock,Scolopax minor,American Woodcock,Notified by Stephen m about injured bird
bsp190211317,2023-11-06,2023-11-06 13:27:18 UTC,39.9806883333,-75.1552416667,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,White throated sparrow window collision at Tuttleman
bsp190301245,2023-11-07,2023-11-07 12:45:37 UTC,39.9553011024,-75.1835146437,Carolina Wren,Thryothorus ludovicianus,Carolina Wren,
bsp190333449,2023-11-07,2023-11-07 19:28:39 UTC,39.9426533333,-75.1754533333,Swamp Sparrow,Melospiza georgiana,Swamp Sparrow,
bsp190404992,2023-11-08,2023-11-08 15:04:07 UTC,39.9524533333,-75.1982116667,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp190405021,2023-11-08,2023-11-08 15:06:44 UTC,39.95203,-75.1962366667,Ruby-crowned Kinglet,Corthylio calendula,Ruby-crowned Kinglet,
bsp190493977,2023-11-09,2023-11-09 15:01:58 UTC,39.9594942481,-75.1483618376,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,Collected specimen
bsp190500470,2023-11-09,2023-11-09 16:27:44 UTC,39.9796195163,-75.1513197115,Hermit Thrush,Catharus guttatus,Hermit Thrush,Facilities management parking lot. Very fresh.
bsp190847381,2023-11-02,2023-11-02 13:56:24 UTC,39.9809697,-75.1524334,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp190847505,2023-11-02,2023-11-02 13:56:33 UTC,39.9809716997,-75.1524270997,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp190847858,2023-11-03,2023-11-03 13:42:52 UTC,39.9811647,-75.1527827997,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,
bsp190847996,2023-11-07,2023-11-07 14:30:54 UTC,39.9813632997,-75.1522894997,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp190897665,2023-11-13,2023-11-13 12:39:31 UTC,39.9807966667,-75.1562945,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp190903714,2023-11-13,2023-11-13 13:14:14 UTC,40.2151622886,-75.2946356106,Eastern Bluebird,Sialia sialis,Eastern Bluebird,
bsp190947375,2023-11-13,2023-11-13 20:23:11 UTC,39.9502429959,-75.1805898976,Hermit Thrush,Catharus guttatus,Hermit Thrush,
bsp191079136,2023-11-15,2023-11-15 10:53:52 UTC,39.9532666667,-75.171005,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,In planter (left by employee)
bsp191084870,2023-11-15,2023-11-15 13:00:31 UTC,39.9816297302,-75.1521537402,American Woodcock,Scolopax minor,American Woodcock,Watched woodcock fly from seated location (circle) into cement wall (X). Collected and bagged. Hopefully it will survive.
bsp191084930,2023-11-15,2023-11-15 11:58:48 UTC,39.981155,-75.1527861667,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,"Another day, another dead sparrow at the Mazur atrium."
bsp191148625,2023-10-15,2023-10-15 20:58:17 UTC,39.9493347097,-75.1731563067,Yellow-bellied Sapsucker,Sphyrapicus varius,Yellow-bellied Sapsucker,
bsp191177292,2023-11-16,2023-11-16 13:55:29 UTC,39.9561792585,-75.1691420552,American Woodcock,Scolopax minor,American Woodcock,
bsp191371446,2023-10-05,2023-10-05 17:19:58 UTC,40.1658108907,-75.1927496535,Gray-cheeked Thrush,Catharus minimus,Gray-cheeked Thrush,
bsp191606776,2023-11-20,2023-11-20 18:27:00 UTC,39.9812440983,-75.1524526081,Fox Sparrow,Passerella iliaca,Fox Sparrow,On Mazur terrace
bsp191678748,2023-11-21,2023-11-21 15:00:00 UTC,39.981134367,-75.1527178747,American Woodcock,Scolopax minor,American Woodcock,At Mazur atrium
bsp191679653,2023-11-21,2023-11-21 15:38:29 UTC,39.981445,-75.1524111667,Belted Kingfisher,Megaceryle alcyon,Belted Kingfisher,On Mazur terrace. Had clearly been laying there for a couple days before I discovered it.
bsp191680162,2023-11-21,2023-11-21 15:51:49 UTC,39.9817139101,-75.1528429748,Nashville Warbler,Leiothlypis ruficapilla,Nashville Warbler,Window strike on north side of Gladfelter. Been there a couple days.
bsp192336538,2023-11-27,2023-11-27 13:37:00 UTC,39.9811300205,-75.1526707329,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,In front of Mazur atrium entrance. Probably been there a couple days (over fall break). It rained hard last night and a couple days previous.
bsp192336596,2023-11-27,2023-11-27 13:36:00 UTC,39.9811411698,-75.1526118365,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,In front of Mazur atrium entrance. Probably been there a couple days (over fall break). It rained hard last night and a couple days previous.
bsp192591047,2023-09-20,2023-09-20 23:00:00 UTC,39.9565829,-75.1913054,Typical Rails,Rallus,Typical Rails,Rail was picked up and taken to SCEE Wildlife Rehab after-hours drop off shed.
bsp192633141,2023-11-30,2023-11-30 12:31:20 UTC,39.9812866667,-75.151925,House Finch,Haemorhous mexicanus,House Finch,
bsp192652825,2023-11-30,2023-11-30 17:36:23 UTC,39.981275,-75.1524583333,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Mazur atrium strikes again.
bsp192727182,2023-12-01,2023-12-01 15:30:52 UTC,39.9817210126,-75.1528357752,American Woodcock,Scolopax minor,American Woodcock,Serc loading dock above the steps
bsp194519570,2023-12-21,,39.954836,-75.170453,Woodcocks,Scolopax,Woodcocks,There is an injured woodcock outside of the front entrance of the Comcast Center at 1800 Arch Street. Can anyone help and come pick it up? I spoke with the Philadelphia Metro Wildlife Center and they are able to help it.
bsp195089734,2023-12-28,2023-12-28 17:20:32 UTC,39.9816583333,-75.1525195,,Zonotrichia albicollis,White-throated Sparrow,"Mazur atrium, found over winter break. Not sure how long it’s been here."
bsp195089955,2023-12-28,2023-12-28 17:20:22 UTC,39.98127,-75.1530916667,,Zonotrichia albicollis,White-throated Sparrow,"Mazur atrium, found over winter break. Not sure how long it’s been here."
bsp196093516,2023-09-15,2023-09-15 21:30:00 UTC,40.1402741606,-75.3777868696,Bay-breasted Warbler,Setophaga castanea,Bay-breasted Warbler,"window strike, though our windows are treated w Feather Friendly. Nothing is 100%, unfortunately"
bsp196126624,2024-01-08,2024-01-08 15:18:14 UTC,39.9810088942,-75.1525753465,Cooper's Hawk,Accipiter cooperii,Cooper's Hawk,Mazur terrace collision
bsp196355573,2024-01-11,2024-01-11 14:03:00 UTC,39.9812166667,-75.1529611667,Hermit Thrush,Catharus guttatus,Hermit Thrush,Mazur terrace
bsp197460090,2024-01-24,2024-01-24 13:48:58 UTC,39.980275,-75.1552583333,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,Tuttleman lobby collision
bsp197634822,2023-11-21,2023-11-21 14:42:23 UTC,39.9813104997,-75.1528509997,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp197634850,2023-11-21,2023-11-21 14:46:57 UTC,39.9811772997,-75.1523509997,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,
bsp198001733,2024-01-30,2024-01-30 20:49:44 UTC,39.981463002,-75.1525345787,American Woodcock,Scolopax minor,American Woodcock,On Gladfelter terrace. Witnessed it slam into glass. Collected for rehab and transported by the wonderful Laura Herschel.
bsp198051027,2024-01-31,2024-01-31 12:46:40 UTC,39.9817366667,-75.1527721667,American Robin,Turdus migratorius,American Robin,Serc window strike
bsp199466765,2024-02-16,2024-02-16 15:56:08 UTC,39.9540136813,-75.1773067368,American Woodcock,Scolopax minor,American Woodcock,Found by Marianne Scott.
bsp199473240,2024-02-16,2024-02-16 17:19:22 UTC,39.9556033453,-75.1688942268,,Scolopax minor,American Woodcock,Glass about 7ft off the ground. 3 Logan
bsp200620548,2024-02-25,2024-02-25 23:07:32 UTC,39.95462,-75.1966333333,Wood Duck,Aix sponsa,Wood Duck,
bsp200642298,2024-02-27,2024-02-27 18:55:15 UTC,39.95578,-75.1883083333,Killdeer,Charadrius vociferus,Killdeer,
bsp200729223,2024-02-28,2024-02-28 16:19:29 UTC,39.9588283333,-75.17758,Zonotrichia albicollis,Zonotrichia albicollis,White-throated Sparrow,
bsp200947998,2024-03-01,2024-03-01 22:39:59 UTC,39.9405999019,-75.1599161896,American Woodcock,Scolopax minor,American Woodcock,
bsp201259238,2024-03-04,2024-03-04 14:28:20 UTC,39.9808166667,-75.1526195,American Woodcock,Scolopax minor,American Woodcock,Mazur terrace by room 130
bsp201309694,2024-03-04,2024-03-04 22:31:34 UTC,39.9527871,-75.1675718,Eastern Bluebird,Sialia sialis,Eastern Bluebird,One Liberty Place
bsp201739700,2024-03-08,2024-03-08 21:37:30 UTC,39.9808466667,-75.1561583333,American Woodcock,Scolopax minor,American Woodcock,
bsp202269255,2024-03-12,2024-03-12 16:40:00 UTC,39.9492153294,-75.1571119329,American Woodcock,Scolopax minor,American Woodcock,"American Woodcock
Center City"
bsp202284224,2024-03-13,2024-03-13 15:31:56 UTC,39.9806366667,-75.1536638333,Fox Sparrow,Passerella iliaca,Fox Sparrow,Tech center entrance collision
bsp202515953,2024-03-15,2024-03-15 10:03:24 UTC,39.95428,-75.16838,American Woodcock,Scolopax minor,American Woodcock,
bsp202516126,2024-03-15,2024-03-15 10:19:12 UTC,39.9552166667,-75.1692716667,American Woodcock,Scolopax minor,American Woodcock,
bsp202545628,2024-03-15,2024-03-15 16:56:55 UTC,39.9532676245,-75.1726355776,American Woodcock,Scolopax minor,American Woodcock,Witnessed hitting the building at 150 N. 20th Street
bsp203092763,2024-03-19,2024-03-19 12:20:08 UTC,39.9821783333,-75.1525333333,American Woodcock,Scolopax minor,American Woodcock,SERC window collision
bsp203115863,2024-03-19,2024-03-19 16:08:40 UTC,39.949263335,-75.1987533333,American Woodcock,Scolopax minor,American Woodcock,Near Levin Hall
bsp203220732,2024-03-20,2024-03-20 12:27:09 UTC,39.9817866667,-75.1537166667,American Woodcock,Scolopax minor,American Woodcock,
bsp203460177,2024-03-22,2024-03-22 12:02:42 UTC,39.98083,-75.1525888333,American Woodcock,Scolopax minor,American Woodcock,
bsp204085170,2024-03-26,,39.946448,-75.153602,Northern Flicker,Colaptes auratus,Northern Flicker,
bsp204415086,2024-03-29,2024-03-29 16:35:37 UTC,39.9811283333,-75.1519778333,American Woodcock,Scolopax minor,American Woodcock,
bsp204920906,2024-04-01,2024-04-01 12:48:16 UTC,39.9568309885,-75.1679060597,American Woodcock,Scolopax minor,American Woodcock,N of building
bsp205026492,2024-04-01,2024-04-02 01:23:06 UTC,40.026925,-75.22528,Mallard,Anas platyrhynchos,Mallard,Manayunk SEPTA Regional Rail Station on inbound tracks.  Bird possibly hit by train.
bsp206130344,2024-04-08,2024-04-08 15:22:48 UTC,39.952679102,-75.1670106382,Pine Warbler,Setophaga pinus,Pine Warbler,"Bird stunned on sidewalk, stunned for 5 min, flew away"
bsp206409914,2024-04-08,2024-04-08 20:35:13 UTC,39.9548851699,-75.1678347973,Brown Creeper,Certhia americana,Brown Creeper,N Side of comcast bldg near 17th street. 2 feet north of the bldg. dead
bsp207449041,2024-04-15,2024-04-15 19:31:04 UTC,39.95622,-75.1730116667,Catharus guttatus,Catharus guttatus,Hermit Thrush,
bsp208084175,2024-04-18,2024-04-18 22:11:06 UTC,39.9541633333,-75.1398,Mallard,Anas platyrhynchos,Mallard,"Duck in middle of street.  Someone from BSP group said it was reported as hit by a vehicle.  Two days prior two mallards wede seen as if flushed out from the river flying in circles over the neighborhood.  It’s possible the “spring cleaning” of a riverfront establishment disrupted the nesting of these birds, similar to an anecdote I had heard the year prior from an employee there.  They were leaf blowing and landscaping as recent as the day prior to their season opening on Thursday 4/18/24 when the bird was discovered recently deceased."
bsp208689430,2024-04-22,2024-04-22 12:39:35 UTC,39.9803383333,-75.1552805,Eastern Towhee,Pipilo erythrophthalmus,Eastern Towhee,"Tuttleman window strike"
bsp208763949,2023-11-13,,40.061049,-75.213739,Dark-eyed Junco,Junco hyemalis,Dark-eyed Junco,
bsp208764490,2023-10-12,,40.060712,-75.213996,Ruby-crowned Kinglet,Corthylio calendula,Ruby-crowned Kinglet,
bsp208765080,2024-03-15,,40.060786,-75.213932,American Robin,Turdus migratorius,American Robin,
bsp208765416,2023-09-19,,40.060745,-75.214093,American Redstart,Setophaga ruticilla,American Redstart,
bsp211115266,2024-04-28,2024-04-28 21:05:00 UTC,39.9548824125,-75.1674944535,Indigo Bunting,Passerina cyanea,Indigo Bunting,
bsp211509511,2024-04-29,2024-04-29 12:14:35 UTC,39.9513333,-75.1608508997,Northern Waterthrush,Parkesia noveboracensis,Northern Waterthrush,
bsp211516876,2024-04-29,2024-04-29 12:31:26 UTC,39.9805033333,-75.1552055,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp211812322,2024-04-28,2024-04-28 21:09:17 UTC,39.9514187379,-75.1799542093,Green Heron,Butorides virescens,Green Heron,
bsp212230600,2024-04-30,2024-04-30 12:41:31 UTC,39.9808216667,-75.1563805,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,Near the Fox glass bridge
bsp212231366,2024-04-30,2024-04-30 12:31:00 UTC,39.9814755642,-75.1526238337,Black-and-white Warbler,Mniotilta varia,Black-and-white Warbler,God filter hall entrance
bsp212709342,2024-04-30,2024-04-30 22:00:00 UTC,39.9512323639,-75.1797814933,Barn Swallow,Hirundo rustica,Barn Swallow,About 6 feet from 2401 Walnut St. South side of the street near Schulkill Banks park
bsp212870511,2024-05-02,2024-05-02 12:38:41 UTC,39.949797102,-75.1967865229,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,"Eye looks already eaten up. Not sure when the strike happened, but saw 1 ant crawling by it."
bsp213705946,2024-05-05,2024-05-05 14:30:00 UTC,39.9478187448,-75.170833499,Ovenbird,Seiurus aurocapilla,Ovenbird,
bsp213995338,2024-05-06,2024-05-06 14:47:36 UTC,39.9488116605,-75.195347853,Veery,Catharus fuscescens,Veery,
bsp214204806,2024-05-07,2024-05-07 15:07:34 UTC,39.9902333333,-75.1830966667,Common Yellowthroat,Geothlypis trichas,Common Yellowthroat,
